0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
1.0000001,0.34413946,0.5156945,0.49464896,0.50848275,0.524059,0.4604519,0.52904373,0.28682068,0.2483575,0.20467243,0.26359528,0.27784973,0.39622867,0.32432157,0.37031037,0.2563816,0.13129999,0.27275187,0.30842727,0.4542019,0.4592063,0.28424862,0.4657578,0.21995622,0.24817762,0.36313757,0.37105444,0.36823422,0.25918704,0.34642068,0.42293698,0.2778331,0.31949782,0.31220344,0.2037051,0.44858003,0.24541995,0.23427899,0.49011385,0.09938064,0.20825455,0.17419109,0.24341588,0.32775593,0.27580324,0.27146864,0.23302102,0.32741463,0.26972777,0.36777493,0.38203773,0.22480965,0.20243786,0.30531698,0.11720144,0.1027061,0.14492287,0.15823564,0.11887056,0.18809977,0.4154815,0.33544967,0.1275476,0.31067365,0.49406338,0.3007881,0.49406338,0.42503828,0.5248102,0.37598306,0.37598306,0.41019464,0.44923532,0.47096667,0.22969529,0.2325173,0.32492322,0.26613715,0.4130183,0.43382955,0.28099215,0.3061337,0.31885922,0.25133094,0.17396486,0.40777236,0.3191109,0.4060834,0.4060834,0.388641,0.38562524,0.30355877,0.3826778,0.3826778,0.3812244,0.5564187,0.4782337,0.43343636,0.4288329,0.14224505,0.1547611,0.18922302,0.25430223,0.24622987,0.35177886,0.43278214,0.43603435,0.43603435,0.41052204,0.38709915,0.4502892,0.47061545,0.45120102,0.5591581,0.3199829,0.5740366,0.38592586,0.1913037,0.29449052,0.37682158,0.37554535,0.28345197,0.45016825,0.40376604,0.5487034,0.37010977,0.41208735,0.2488477,0.35795897,0.52832115,0.2684438,0.34500825,0.45660084,0.38438606,0.5096142,0.4125901,0.56703955,0.27589935,0.28998715
0.34413946,0.9999999,0.5259344,0.6383227,0.42324197,0.28611296,0.34244403,0.31904322,0.23548935,0.29710743,0.5153401,0.31508392,0.2660861,0.34113425,0.39821377,0.457447,0.41528946,0.42678708,0.2415669,0.29542813,0.40581727,0.4219748,0.41553038,0.29881358,0.2911409,0.4627986,0.3156221,0.26898015,0.39367646,0.23858416,0.6444086,0.45962632,0.3810016,0.2818092,0.22209916,0.21791917,0.4569442,0.37256274,0.3904105,0.47488177,0.18586731,0.25577533,0.19424206,0.28241375,0.37050515,0.4368224,0.2447782,0.62205637,0.29669845,0.36337218,0.23970494,0.22141863,0.18837498,0.24647518,0.28600883,0.11664827,0.06804985,0.36279005,0.15468943,0.053994752,0.22853193,0.42333576,0.16220608,0.2765789,0.4364655,0.35324076,0.3666959,0.35324076,0.4135772,0.2763093,0.26570013,0.26570013,0.42379427,0.39451748,0.38920563,0.2959733,0.1814599,0.31542468,0.23465246,0.30513987,0.29928648,0.13733034,0.18358864,0.28300327,0.23847017,0.22311445,0.40333402,0.32723606,0.25024453,0.25024453,0.38163686,0.19309452,0.21134499,0.22351086,0.22351086,0.30624998,0.4546087,0.14910366,0.08963713,0.18638739,0.29558757,0.29133782,0.3586769,0.28746817,0.24654523,0.16767053,0.31302845,0.28609824,0.28609824,0.23541345,0.3600727,0.41151524,0.3829772,0.30739006,0.48132503,0.29161048,0.4020176,0.22763804,0.17187706,0.15541998,0.30320674,0.34108472,0.13156652,0.12392875,0.3700617,0.4446265,0.21441115,0.32399127,0.22752666,0.20304802,0.28223124,0.3119433,0.22401516,0.19812708,0.2704063,0.20752591,0.33641812,0.22573426,0.21686229,0.39771974
0.5156945,0.5259344,0.99999994,0.67476064,0.6238342,0.53914857,0.57405615,0.50461924,0.250695,0.38056865,0.46403763,0.42374533,0.41724634,0.47871962,0.5068247,0.5285435,0.49274576,0.32492393,0.25628826,0.33982837,0.5396956,0.60924983,0.4643818,0.56768715,0.3153317,0.5378683,0.39327496,0.33225048,0.5958545,0.43061137,0.56035215,0.59453696,0.4201584,0.4127574,0.40551835,0.32835728,0.63843185,0.4012552,0.40377164,0.67024493,0.2853457,0.44658047,0.2707886,0.35974893,0.49216285,0.52080435,0.285717,0.4781259,0.52109313,0.5163946,0.57689965,0.5512711,0.3416991,0.35970747,0.4280946,0.186899,0.15107891,0.39829728,0.14983115,0.16972324,0.3296575,0.6864685,0.24661922,0.33803838,0.5700016,0.44933826,0.5433211,0.44933826,0.6016226,0.5375934,0.4387942,0.4387942,0.64698607,0.6610842,0.6501579,0.5621342,0.46311563,0.44882897,0.45128286,0.49143744,0.5583818,0.3497501,0.41695505,0.49180746,0.38603562,0.36966932,0.67871994,0.5374104,0.43569005,0.43569005,0.5176158,0.39007092,0.5268351,0.56061894,0.56061894,0.47324717,0.7129756,0.48086587,0.41946304,0.49488607,0.37692967,0.3423372,0.36665335,0.422175,0.36867833,0.21522143,0.35337532,0.41028512,0.41028512,0.38588336,0.5449127,0.5620477,0.5382716,0.5317395,0.581704,0.48201925,0.46181566,0.41294628,0.38384503,0.2885973,0.5140316,0.48431492,0.27949813,0.21143973,0.53026074,0.47784173,0.39422977,0.375396,0.50600886,0.38829017,0.36564404,0.41463414,0.54117215,0.5413125,0.5823439,0.47151586,0.56986207,0.37666506,0.3836211,0.44831765
0.49464896,0.6383227,0.67476064,1.0000001,0.58422714,0.5155707,0.44054204,0.40299702,0.2846663,0.36771077,0.41404933,0.3783626,0.37627548,0.49039286,0.3869884,0.5168621,0.37985665,0.2597335,0.32848373,0.35898006,0.41967165,0.52329075,0.39273614,0.44537985,0.330268,0.5154493,0.47062743,0.30659473,0.56702125,0.28454027,0.55161095,0.57513165,0.3360647,0.35654303,0.28735438,0.25455648,0.60483086,0.3598314,0.33238053,0.56160235,0.34088272,0.3951183,0.22546203,0.33316088,0.498977,0.46413416,0.3006927,0.51320326,0.45208326,0.41995612,0.45358467,0.44049907,0.30760068,0.35706592,0.37880322,0.15786141,0.16313753,0.33445722,0.13213032,0.09983794,0.28402513,0.535479,0.2628253,0.3724249,0.6081214,0.45532733,0.3812185,0.45532733,0.5190846,0.4339723,0.4360515,0.4360515,0.4780334,0.5129275,0.532467,0.38137817,0.23497465,0.3567552,0.30248725,0.4393428,0.3687759,0.18077438,0.29297194,0.4145295,0.34272003,0.33481443,0.528859,0.4112391,0.37667137,0.37667137,0.4869179,0.22715753,0.29787964,0.30905175,0.30905175,0.29813284,0.5126262,0.26983064,0.25949985,0.3092547,0.36132073,0.29222634,0.30112433,0.35694465,0.39933026,0.2554101,0.38305157,0.3516008,0.3516008,0.3333449,0.5132961,0.54484487,0.5228363,0.49262586,0.57110596,0.41575682,0.5085252,0.3286387,0.29185516,0.22292167,0.41894898,0.45444158,0.26626185,0.26043183,0.47781724,0.56469005,0.39677075,0.43695462,0.33730638,0.3206594,0.34983486,0.34800455,0.35257077,0.3145231,0.39265382,0.28223246,0.3772685,0.328234,0.27206343,0.35173905
0.50848275,0.42324197,0.6238342,0.58422714,1.0000001,0.48409665,0.49334753,0.49741918,0.41817927,0.67393136,0.27931833,0.3722477,0.42519003,0.570737,0.41566914,0.5152672,0.42476207,0.2732448,0.41520768,0.40075672,0.51140505,0.5377576,0.46350873,0.41820458,0.31093067,0.42992324,0.47443682,0.39464432,0.45096362,0.36720183,0.5176432,0.5434234,0.4473176,0.39888954,0.33816943,0.25375232,0.5431652,0.37209705,0.3898586,0.49689204,0.2968542,0.38082105,0.21274656,0.31832546,0.475325,0.44266528,0.39982378,0.37186372,0.44775888,0.4545236,0.45113376,0.43958828,0.33814478,0.3213253,0.43989408,0.18313964,0.13031647,0.13870123,0.21431462,0.20640028,0.31342667,0.52557826,0.41659948,0.2953031,0.48007113,0.54585624,0.32516906,0.54585624,0.42289072,0.41594252,0.42887503,0.42887503,0.45799163,0.46861714,0.57672304,0.35124922,0.3009081,0.3394856,0.2860877,0.39136255,0.3855409,0.21014589,0.24813011,0.35006803,0.29734898,0.25114548,0.4674747,0.45238113,0.26571244,0.26571244,0.51615524,0.36006272,0.3072654,0.32035708,0.32035708,0.30777484,0.5170759,0.25278294,0.1996277,0.2644034,0.37860826,0.40539286,0.39185423,0.38693655,0.47850138,0.26207027,0.7171134,0.70255613,0.70255613,0.43027824,0.428814,0.5298359,0.5272008,0.51476574,0.6217094,0.39703667,0.5274992,0.3526758,0.26529956,0.23108089,0.3846034,0.41775542,0.28296742,0.22906825,0.49236244,0.5274664,0.38214773,0.39264548,0.3691792,0.32466757,0.45524472,0.3791664,0.32875413,0.33125478,0.38269323,0.30486572,0.38094068,0.4213784,0.3589387,0.37600517
0.524059,0.28611296,0.53914857,0.5155707,0.48409665,1.0000002,0.59844804,0.4918896,0.22586426,0.25328952,0.20085385,0.24416511,0.21482356,0.3496207,0.28134063,0.34153578,0.24813402,0.07438023,0.30271843,0.38284004,0.5063118,0.45493564,0.36698356,0.40467966,0.14039133,0.20884123,0.3439459,0.15429811,0.4335119,0.24554431,0.35085052,0.41991365,0.21382692,0.15152833,0.20143336,0.12099112,0.47167844,0.14517942,0.19045317,0.4386158,0.14477488,0.28310376,0.16203266,0.20444043,0.37038994,0.25019884,0.2076838,0.21559212,0.22864364,0.2406971,0.46519136,0.47990888,0.24015665,0.22865298,0.31414247,0.08326964,0.032311622,0.21418986,0.032335866,0.041578215,0.12836412,0.41346866,0.3559717,0.2000714,0.42455006,0.38519776,0.23954426,0.38519776,0.3729731,0.4137978,0.3815792,0.3815792,0.30848306,0.39882016,0.44232035,0.21527997,0.12702659,0.2382145,0.21300593,0.27538007,0.30613947,0.1640636,0.15956065,0.24965644,0.18509969,0.17769313,0.39681447,0.35387927,0.3112827,0.3112827,0.35671216,0.2690547,0.23378362,0.28636062,0.28636062,0.22209895,0.4393803,0.26901755,0.2130348,0.21879831,0.15557961,0.17235024,0.12989303,0.2222743,0.27594173,0.26987606,0.23975512,0.344154,0.344154,0.28758055,0.49856648,0.46137303,0.44063923,0.5402329,0.54376173,0.35831922,0.43265218,0.37183926,0.21952763,0.2245063,0.3398326,0.4701785,0.22966965,0.21656892,0.3511799,0.41822886,0.43660244,0.4292128,0.32019156,0.42595387,0.46456015,0.22907698,0.31029898,0.2921899,0.37576813,0.26437247,0.36891413,0.4350441,0.2645205,0.21874696
0.4604519,0.34244403,0.57405615,0.44054204,0.49334753,0.59844804,0.9999999,0.64369446,0.37558335,0.32891238,0.25693828,0.2812899,0.3422448,0.51730543,0.2928468,0.38025963,0.38162577,0.19345993,0.36844265,0.5276966,0.6489331,0.48821622,0.46155494,0.4059622,0.10001086,0.27800703,0.24589196,0.21255898,0.3695871,0.2175594,0.30144042,0.44931364,0.28605825,0.1582798,0.2340869,0.06812315,0.4815794,0.16334657,0.24469739,0.51457673,0.28492758,0.2896518,0.21062216,0.35733157,0.4246707,0.34865668,0.47607702,0.31582227,0.19803914,0.34428704,0.5634383,0.5829507,0.3239853,0.36736006,0.35390908,0.2110351,0.19803113,0.20280723,0.09271483,0.01160861,0.17323789,0.5229683,0.40245396,0.281717,0.43656635,0.4727332,0.35740584,0.4727332,0.5187733,0.451299,0.45432913,0.45432913,0.43946946,0.6142199,0.54757875,0.20844744,0.20643842,0.2343806,0.20159182,0.25224164,0.323891,0.306287,0.21442336,0.23470788,0.20255361,0.24274431,0.3765449,0.34404135,0.33107573,0.33107573,0.35128295,0.40868932,0.22189267,0.28773987,0.28773987,0.28073722,0.37733045,0.23758528,0.21550414,0.24387278,0.18232153,0.24544,0.25815177,0.3468283,0.38034883,0.2645856,0.2947678,0.4325475,0.4325475,0.34112674,0.38793716,0.3920828,0.39930135,0.44914812,0.584075,0.4119483,0.4290371,0.38077235,0.26167738,0.20257103,0.36143816,0.47917324,0.20991528,0.19689241,0.38128287,0.5719044,0.367832,0.44022003,0.29921502,0.3238064,0.43546522,0.24902865,0.4048292,0.37784216,0.39814517,0.32614285,0.423875,0.48535568,0.36205497,0.34533298
0.52904373,0.31904322,0.50461924,0.40299702,0.49741918,0.4918896,0.64369446,1.0000002,0.47173998,0.33104146,0.2671085,0.24144846,0.26530537,0.43605676,0.24993402,0.31114382,0.224661,0.16121016,0.37374172,0.3610362,0.49580353,0.5102719,0.45254976,0.43802097,0.093623415,0.27274716,0.18989637,0.22198485,0.3444903,0.24382916,0.3010103,0.46542734,0.28510478,0.16811125,0.139868,0.050101403,0.34798485,0.03779742,0.16365263,0.408375,0.26052666,0.22129004,0.21290693,0.34402755,0.4441883,0.27830967,0.38106734,0.295809,0.21324798,0.33201915,0.5157298,0.5465622,0.30776498,0.3414298,0.30683,0.10305202,0.12532823,0.114253774,0.08159204,0.08003888,0.2229526,0.4854384,0.65808016,0.31179458,0.3791387,0.66493857,0.276921,0.66493857,0.37260866,0.5342631,0.5285903,0.5285903,0.42987555,0.49583352,0.5380315,0.23076619,0.32057577,0.23559675,0.16365391,0.21894518,0.26123798,0.36155927,0.16994208,0.21249792,0.16438997,0.16378018,0.22195575,0.3255596,0.2651379,0.2651379,0.3270223,0.38820472,0.18536048,0.23567942,0.23567942,0.24279463,0.33359873,0.23999712,0.259937,0.2578417,0.1869097,0.24069682,0.3497253,0.32056344,0.32252854,0.24461767,0.45103845,0.5415994,0.5415994,0.30818018,0.3624968,0.43146068,0.42189178,0.54766697,0.5799769,0.40406787,0.5585474,0.36532432,0.26756564,0.15400779,0.38404715,0.39197814,0.1628926,0.32234418,0.32961583,0.45981014,0.33009335,0.32814002,0.3449693,0.27932003,0.5859021,0.23686266,0.3924303,0.39251703,0.40931696,0.3560015,0.39175904,0.5207527,0.33020937,0.20285872
0.28682068,0.23548935,0.250695,0.2846663,0.41817927,0.22586426,0.37558335,0.47173998,1.0000002,0.45164156,0.18147677,0.32456052,0.6079573,0.41081437,0.18860514,0.39164454,0.25480598,0.19407478,0.31887048,0.34041595,0.3898149,0.33156264,0.3373326,0.17093848,0.11094482,0.22346735,0.26244143,0.3533857,0.18595415,0.21961632,0.2919643,0.40908596,0.31662187,0.14316693,0.09288548,0.034663107,0.24210598,0.17536324,0.21988633,0.32569683,0.26475823,0.17813778,0.29655248,0.29334366,0.3319434,0.27649155,0.35693502,0.2897816,0.098983325,0.16958837,0.17704815,0.19617926,0.3494098,0.25248247,0.44804797,0.029671473,0.054232843,0.07622239,0.021747632,0.0016059102,0.24139237,0.24699682,0.36921173,0.3202606,0.31752342,0.53731275,0.16240737,0.53731275,0.33708537,0.3161071,0.37655282,0.37655282,0.33646864,0.29112658,0.3215953,0.08413927,0.09306936,0.29415274,0.09082556,0.23595789,0.19009407,0.121493794,0.17809348,0.21409824,0.16886824,0.19379143,0.18418865,0.19729318,0.10719015,0.10719015,0.300535,0.23219886,-0.016340207,0.04669825,0.04669825,0.15477437,0.17510395,-0.05791354,-0.00032748282,0.034605447,0.1688644,0.25204366,0.19853744,0.2565635,0.43256435,0.15905136,0.4966058,0.50267714,0.50267714,0.30261284,0.17824174,0.27563012,0.2897271,0.25653428,0.3276686,0.20268619,0.45605245,0.16605031,0.037411194,0.03441728,0.20680773,0.24237396,0.12900011,0.22398464,0.23170616,0.32748705,0.20965476,0.25442022,0.13048227,0.12656383,0.374672,0.046642397,0.185007,0.15301707,0.19260003,0.13679726,0.19041052,0.35290682,0.2520662,0.2768517
0.2483575,0.29710743,0.38056865,0.36771077,0.67393136,0.25328952,0.32891238,0.33104146,0.45164156,1.0000001,0.246984,0.3469412,0.2962516,0.41357952,0.32917774,0.3915326,0.31393823,0.24604602,0.27033693,0.30579436,0.4146818,0.44455612,0.37909377,0.18770197,0.15680838,0.28468505,0.29399353,0.28896022,0.28490263,0.34307694,0.37055385,0.35144722,0.41104776,0.17263639,0.2119242,0.12086816,0.35176694,0.23928311,0.301938,0.36874902,0.3366221,0.37195748,0.29758066,0.32967994,0.43917,0.45591637,0.32923177,0.34602296,0.22952409,0.31276444,0.27672186,0.2973324,0.25098866,0.2805504,0.5056667,0.17162405,0.13911688,0.15600005,0.09380795,0.08831674,0.3396442,0.3078045,0.3475876,0.35361144,0.42204636,0.48652285,0.21525013,0.48652285,0.37078688,0.26477408,0.39707363,0.39707363,0.32554823,0.35794884,0.42974603,0.17132804,0.13236749,0.3546734,0.11672978,0.25278178,0.21009345,0.1731061,0.20213932,0.25380743,0.18559237,0.19889472,0.23135592,0.29449454,0.17906207,0.17906207,0.46959883,0.29576528,0.15828252,0.14816424,0.14816424,0.29013947,0.26372066,0.07459867,0.06706232,0.08734794,0.38122928,0.38862014,0.25587666,0.40324324,0.41907024,0.13203724,0.70233977,0.7166456,0.7166456,0.34832162,0.2858444,0.37069377,0.3831299,0.35503215,0.3856128,0.24183984,0.37617683,0.24562776,0.18895799,0.18699169,0.27608877,0.34100413,0.2042672,0.19961727,0.41802,0.39569294,0.3073801,0.29212928,0.3167737,0.23574835,0.3330992,0.23632194,0.26344985,0.22345193,0.2649539,0.20149764,0.24127354,0.22716893,0.33921665,0.41664946
