0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
0.99999976,0.3800714,0.2729569,0.44886017,0.35826445,0.4469368,0.11508513,0.5631422,0.36252025,0.46708953,0.44469264,0.3292449,0.5242378,0.29726627,0.3468004,0.40702266,0.5198626,0.47175446,0.49026695,0.4421274,0.4549394,0.3998856,0.41277778,0.47319776,0.54194677,0.47262502,0.5135108,0.5404227,0.55783737,0.22636276,0.417769,0.47427303,0.4551004,0.50773376,0.3739644,0.5255696,0.322931,0.25795367,0.44317,0.3166621,0.40916076,0.44450647,0.6326045,0.5611446,0.5798581,0.4267578,0.5508072,0.50558317,0.49331328,0.44754964,0.37502164,0.46216935,0.48011667,0.47439945,0.12737139,0.31461295,0.5097208,0.49611658,0.35013714,0.36286622,0.34038258,0.38892904,0.40921858,0.39998478,0.4517354,0.4632433,0.31006193,0.2070854,0.45957437,0.64632523,0.4573474,0.5830089,0.3471682,0.26192594,0.30386105,0.5329717,0.6431236,0.38851625,0.3015849,0.25421086,0.53152895,0.41510737,0.49926323,0.5059339,0.26985514,0.3793866,0.5835498,0.47802746,0.5234552,0.33828914,0.50353193,0.55898356,0.5380699,0.40175086,0.43234164,0.4234723,0.4726894,0.50232065,0.67251813,0.45195496,0.30524763,0.49718568,0.5732418,0.56594086,0.5069709,0.5570202,0.43441588,0.39196068,0.23236023,0.42719233,0.45028514,0.54587007,0.5008232,0.4008894,0.21329644,0.4208656,0.58202857,0.36879584,0.32897156,0.5598018,0.26110616,0.19558832,0.27544725,0.27438545,0.23676296,0.3013867,0.5361659,0.45992124,0.36335066,0.6375804,0.41724434,0.4092934,0.41117805,0.4623472,0.45282713,0.26571766,0.36856362,0.12823659,0.23390794,0.34938538,0.31809288,0.4009791,0.45027354,0.29776913,0.2158223,0.604345,0.34691873,0.36879665,0.36909208,0.41894606,0.47832817,0.4634179,0.23801069,0.26762405,0.17011167
0.3800714,1.0,0.2416975,0.52623457,0.4968698,0.37091666,0.23324391,0.51476634,0.25569585,0.4998915,0.3247405,0.20404373,0.22944555,0.27139622,0.31366664,0.2504026,0.27021214,0.2964676,0.3597292,0.40628493,0.4145983,0.3241658,0.29369146,0.33390817,0.569292,0.31179696,0.2504083,0.5599171,0.58653545,0.16592306,0.2805636,0.33891097,0.24802458,0.33325306,0.1856631,0.30717224,0.20915285,0.2018862,0.75085986,0.34664667,0.33428168,0.38568932,0.5722083,0.261329,0.5436087,0.37596586,0.23265915,0.3425008,0.36972374,0.46852505,0.2543316,0.3200301,0.3944153,0.38708258,0.23449689,0.3921745,0.35387892,0.43333283,0.20863712,0.20265204,0.411662,0.35527623,0.25901765,0.26716357,0.3851297,0.35622546,0.3274134,0.2619672,0.37853295,0.40471786,0.3023133,0.4159069,0.334917,0.20397136,0.4653603,0.40982872,0.36251226,0.3338106,0.33387306,0.15404904,0.36945552,0.43339097,0.3251416,0.5672713,0.26321834,0.455431,0.43770427,0.26494867,0.41141528,0.33701712,0.33078685,0.6324943,0.48780632,0.5213619,0.34544286,0.44735122,0.3400345,0.4896353,0.26857346,0.41291338,0.35733595,0.31008786,0.3125492,0.2862592,0.26952258,0.34678176,0.3111776,0.39163113,0.33073118,0.57212245,0.5542073,0.52227354,0.4126829,0.49838164,0.2854215,0.57501847,0.48132503,0.3531102,0.3673707,0.47275358,0.23257405,0.24064605,0.31412882,0.33471322,0.33499044,0.5244589,0.3426379,0.43398386,0.40722865,0.28816783,0.61096084,0.290174,0.28958336,0.2643087,0.41722286,0.68037486,0.56790704,0.4303831,0.4461208,0.5804466,0.24841706,0.22642547,0.21502736,0.25325727,0.26461703,0.6758507,0.29588562,0.25343388,0.21453103,0.2887416,0.2989041,0.32064807,0.24175747,0.38219583,0.22690238
0.2729569,0.2416975,1.0000001,0.311352,0.36183235,0.5128727,0.2845847,0.47571632,0.28915253,0.39846897,0.1742544,0.35035872,0.44006777,0.4177878,0.33987677,0.4851392,0.2763522,0.3441577,0.38640842,0.40105158,0.3365326,0.17745313,0.25452486,0.1550229,0.1767534,0.16135684,0.4628541,0.42706943,0.2929558,0.373717,0.41895366,0.3609919,0.37022716,0.36741918,0.087484136,0.52297693,0.29143903,0.24217463,0.3559046,0.3885323,0.61050195,0.40161508,0.333702,0.5131769,0.3643283,0.31915477,0.37543523,0.4360138,0.400163,0.39974383,0.6272153,0.45281747,0.41932294,0.36892194,0.2686063,0.41331035,0.18397817,0.30424708,0.23109353,0.34402287,0.28648213,0.2819212,0.33195192,0.25943452,0.32087064,0.16102384,0.26367956,0.28722703,0.431719,0.33260375,0.3822946,0.4286547,0.401842,0.3527203,0.4320985,0.46166962,0.3986097,0.35473028,0.36839855,0.16255754,0.26456532,0.46983832,0.35662916,0.39141694,0.55293506,0.3474515,0.36369184,0.29744825,0.39916232,0.31188232,0.32090724,0.406757,0.31701016,0.29204172,0.44675308,0.45569578,0.3139813,0.47191373,0.28081298,0.31714362,0.26132804,0.15650502,0.21580489,0.3116317,0.32570055,0.2545279,0.41153634,0.53442097,0.29634416,0.41182423,0.23512751,0.24562664,0.32733113,0.25003052,0.3734253,0.291641,0.39528295,0.3343396,0.23724785,0.4570893,0.24740726,0.26263562,0.41825652,0.28811276,0.28020734,0.33520174,0.25006056,0.43354467,0.19019815,0.36137593,0.3470943,0.54090804,0.2456428,0.35633147,0.39579177,0.18406093,0.3633722,0.23539421,0.21579625,0.30354366,0.31223273,0.32770965,0.18527144,0.3876521,0.21657886,0.34507075,0.30431432,0.24702325,0.38395703,0.18452728,0.31445667,0.40274307,0.27018234,0.3635491,0.2996151
0.44886017,0.52623457,0.311352,1.0,0.6580587,0.3403141,0.18539067,0.5294937,0.15962982,0.45482117,0.3715706,0.2610227,0.34513956,0.20236403,0.34063572,0.33204177,0.37473145,0.3751588,0.4436574,0.48503554,0.5469904,0.26347494,0.3524929,0.4228054,0.5248952,0.24596319,0.5694579,0.49995482,0.5769425,0.16767001,0.3723356,0.32022864,0.22292194,0.35386872,0.19690669,0.513741,0.27694586,0.21120638,0.50160885,0.20514075,0.36191025,0.36339068,0.62697077,0.5064497,0.53242666,0.36897063,0.4328708,0.31802642,0.53778476,0.65779436,0.3911194,0.6079605,0.6255511,0.37760234,0.20701146,0.24689841,0.30904275,0.5151797,0.21451716,0.23036492,0.3813271,0.27318487,0.3256257,0.26949012,0.3653673,0.27750313,0.28624973,0.21830834,0.42202002,0.57005394,0.49314782,0.5703828,0.41475642,0.21960789,0.39828032,0.50058156,0.582251,0.3657075,0.24521145,0.25838774,0.45589134,0.42841375,0.42421204,0.59680825,0.36044282,0.7548475,0.4785455,0.3749355,0.3974778,0.46121883,0.5085943,0.6524142,0.4804893,0.7788067,0.41444117,0.49213877,0.48185718,0.47418326,0.5258813,0.30765122,0.37825182,0.31241322,0.43253422,0.5023328,0.4216189,0.26333708,0.3445378,0.3675053,0.15669173,0.52008456,0.85458094,0.64025134,0.56501204,0.6796743,0.39599222,0.74953556,0.5865557,0.37610483,0.2776514,0.67880607,0.2018199,0.18221037,0.3182985,0.36745957,0.21110113,0.67897326,0.40408283,0.4327228,0.28125492,0.3678848,0.46046022,0.34578755,0.24382988,0.36357778,0.6132616,0.40931466,0.45577845,0.32029662,0.38239068,0.44053861,0.2521173,0.30081877,0.18541104,0.25020862,0.14801097,0.6163951,0.4141668,0.2842999,0.24576712,0.26766324,0.5064305,0.37536776,0.20896508,0.3772974,0.17268637
0.35826445,0.4968698,0.36183235,0.6580587,1.0000004,0.5163593,0.27092838,0.544131,0.2721685,0.5347163,0.31360203,0.26077062,0.3352806,0.26301354,0.43655968,0.3472451,0.46134704,0.42254272,0.506603,0.50620985,0.54812443,0.35529548,0.38315263,0.3403926,0.45294437,0.19459774,0.42371723,0.46974128,0.432391,0.19908974,0.33522844,0.36629072,0.28110465,0.38799095,0.19449176,0.4218588,0.33548942,0.17102295,0.4955001,0.25530848,0.46277118,0.31676555,0.52718043,0.4595557,0.5020896,0.42906564,0.38336536,0.3910327,0.42751336,0.6680902,0.36328715,0.5442226,0.43032825,0.5458859,0.23683204,0.4111442,0.30780134,0.50263554,0.28632164,0.27546686,0.52118695,0.37504154,0.3416275,0.35217708,0.38811958,0.3711132,0.31818905,0.31183314,0.47769296,0.44892815,0.38768113,0.48519793,0.55779344,0.3179181,0.47967616,0.47674763,0.5041541,0.39050627,0.41661078,0.16212611,0.38504297,0.4176482,0.39440286,0.5375476,0.32498795,0.39728636,0.45226508,0.27905184,0.4666674,0.63464713,0.33015034,0.61413276,0.46042883,0.60339874,0.49450934,0.5195124,0.3447373,0.560559,0.3022357,0.43982685,0.3831565,0.30999106,0.3922369,0.4281788,0.38432345,0.28862482,0.36374414,0.3864097,0.26562744,0.5263815,0.5376515,0.4700144,0.44045877,0.4684093,0.35127234,0.8035209,0.4208777,0.32978734,0.36566764,0.5138114,0.3564945,0.24076536,0.410097,0.4440441,0.3373242,0.44203544,0.219019,0.51946294,0.3186464,0.32454363,0.5422096,0.350725,0.20284763,0.4521687,0.588462,0.5071167,0.5145099,0.42099845,0.37429363,0.48453063,0.28189254,0.33703312,0.25063106,0.3414411,0.2079526,0.5732007,0.3159256,0.25800508,0.23654267,0.14574456,0.49626166,0.36137497,0.259385,0.38533193,0.22136335
0.4469368,0.37091666,0.5128727,0.3403141,0.5163593,1.0000002,0.450033,0.5789007,0.53797746,0.69323367,0.32866555,0.47690088,0.4133509,0.43420416,0.54112434,0.39872015,0.52228844,0.56120026,0.691969,0.58934504,0.44897026,0.4265977,0.3548693,0.46892387,0.45998123,0.41423333,0.50616115,0.5196538,0.37670967,0.37382078,0.4476214,0.52457064,0.50011647,0.59219223,0.24826632,0.59545374,0.53343976,0.43161142,0.5047536,0.41185173,0.5968162,0.3929457,0.46703628,0.45622778,0.491895,0.5267421,0.3881858,0.61463267,0.32885647,0.47075152,0.40133783,0.4425854,0.38941616,0.58985704,0.3842291,0.6896305,0.36165202,0.53872734,0.34371975,0.43835738,0.3647365,0.57386255,0.5126004,0.5462212,0.53405035,0.51215786,0.40816194,0.53985524,0.52302235,0.48357224,0.3334649,0.45031634,0.4904971,0.37475985,0.6446588,0.5061879,0.45341536,0.51192844,0.59371674,0.3159738,0.37211555,0.6377531,0.4648682,0.4368665,0.37578702,0.25751606,0.4388282,0.34421134,0.566095,0.45624453,0.2892024,0.5446013,0.42007983,0.32259881,0.56829745,0.52008075,0.24753305,0.77162254,0.27347827,0.4299767,0.4866896,0.28988197,0.33248016,0.30017045,0.35962766,0.4107474,0.6711167,0.4743206,0.51555556,0.4960213,0.28857517,0.31390575,0.37595665,0.29296494,0.4301524,0.38112414,0.415706,0.57813597,0.556355,0.4555345,0.45923746,0.36408868,0.58226836,0.3450542,0.40901053,0.28229064,0.23970649,0.7722359,0.2638489,0.3302127,0.5043098,0.40606463,0.3122409,0.38663024,0.4333334,0.4550926,0.5290933,0.46143433,0.3064475,0.46319002,0.5139572,0.48829198,0.47624233,0.47893167,0.41333473,0.5124051,0.38904166,0.36332637,0.48568773,0.27846026,0.3932341,0.5839817,0.3194755,0.5951866,0.38743502
0.11508513,0.23324391,0.2845847,0.18539067,0.27092838,0.450033,0.99999964,0.35690856,0.3601937,0.49708992,0.14118157,0.3096885,0.1938031,0.31715792,0.19691779,0.069664225,0.25319594,0.22953255,0.31234175,0.21992734,0.2185517,0.28802085,0.29894686,0.415218,0.28220654,0.12344473,0.1454379,0.30505335,0.27835494,0.28178433,0.31390882,0.30869338,0.391504,0.33240518,0.13113612,0.28597283,0.3273574,0.25043142,0.3226666,0.25906932,0.35329884,0.22650047,0.26536998,0.18278524,0.39317986,0.29341742,0.22395995,0.3550506,0.11451109,0.29259014,0.14824392,0.23043974,0.09107145,0.3762536,0.86064374,0.4805187,0.12291679,0.35517502,0.25062633,0.2817894,0.16135529,0.35034448,0.19715576,0.29852054,0.45768756,0.2997196,0.32118902,0.56149143,0.34745193,0.17236996,0.17061405,0.1284389,0.40462965,0.34541103,0.45806733,0.2911184,0.31675637,0.28533015,0.524194,0.27244464,0.36433518,0.65591073,0.39458716,0.17099917,0.3321011,0.16647622,0.22931845,0.07729211,0.3187365,0.2766139,0.335638,0.3269285,0.30885983,0.16816755,0.38581437,0.35881734,0.20397474,0.47451243,0.05818113,0.25702775,0.5795071,0.3576574,0.17224535,0.19856331,0.18504763,0.29580557,0.4213404,0.23317446,0.4612532,0.40702784,0.17041305,0.17382681,0.22297513,0.10610896,0.6305479,0.35533753,0.2687868,0.41399515,0.48179352,0.2810589,0.30950397,0.18579665,0.2644443,0.23025548,0.28571543,0.14646012,0.1021484,0.4218024,0.19214272,0.07811307,0.23601225,0.14250495,0.15551679,0.16702539,0.29328987,0.33982295,0.41545165,0.27058014,0.3545143,0.2943921,0.41528165,0.20483539,0.20073473,0.3477775,0.6103356,0.30707297,0.35973686,0.17780523,0.24221489,0.23844573,0.2691357,0.44177738,0.3304983,0.67877126,0.48976842
0.5631422,0.51476634,0.47571632,0.5294937,0.544131,0.5789007,0.35690856,1.0,0.3618526,0.7155167,0.397472,0.4426687,0.4632342,0.38499215,0.36977914,0.3994239,0.5545168,0.5176051,0.5383395,0.560828,0.5235437,0.4152004,0.46906298,0.56102216,0.50623095,0.3651626,0.48411578,0.7792467,0.59084725,0.40440553,0.491753,0.55098957,0.6113088,0.5172188,0.28954753,0.5552201,0.38808978,0.2886459,0.5293033,0.42264146,0.6128725,0.48849577,0.6185753,0.6015334,0.6738242,0.54505986,0.6475816,0.66794986,0.44793344,0.5368479,0.3907828,0.47723687,0.4160259,0.6471648,0.3406827,0.5407896,0.4651452,0.49555212,0.4402814,0.43353558,0.46587077,0.48458406,0.44457936,0.6025392,0.6414248,0.5330044,0.49817434,0.44943178,0.58562,0.5548723,0.43420002,0.57704085,0.5829063,0.4929636,0.56484294,0.5975586,0.55102545,0.48840436,0.5865694,0.20238495,0.44384146,0.5576583,0.47029477,0.53197724,0.34865755,0.47538137,0.725376,0.48020372,0.55427885,0.42752802,0.44443595,0.6514443,0.5925756,0.54341894,0.5692908,0.5674007,0.51960546,0.6640048,0.42403412,0.4683205,0.5085652,0.48651096,0.45735475,0.5772954,0.5520917,0.4463858,0.503253,0.4074757,0.36988133,0.58901083,0.47907084,0.55404687,0.59742695,0.41165596,0.43483424,0.56447893,0.5334519,0.5659464,0.5555543,0.5328302,0.43771812,0.34773663,0.46143854,0.40024257,0.4550028,0.41195846,0.3551388,0.5807269,0.40810642,0.4986626,0.5027682,0.4327159,0.34515572,0.48938286,0.4951043,0.40216574,0.64114356,0.33016524,0.43961146,0.48133034,0.3807151,0.40586877,0.33912078,0.47698718,0.3437421,0.53970766,0.2597293,0.3108489,0.37368092,0.2715526,0.46214533,0.54986876,0.42643762,0.48206896,0.3058408
0.36252025,0.25569585,0.28915253,0.15962982,0.2721685,0.53797746,0.3601937,0.3618526,1.0000001,0.5488162,0.5977486,0.4923324,0.5661438,0.63506466,0.35639754,0.16693173,0.43121997,0.41306278,0.45026284,0.2796761,0.15964597,0.43232226,0.23460037,0.4235931,0.23400718,0.43864265,0.3016727,0.36258066,0.25809026,0.35595793,0.34185022,0.49524915,0.55749595,0.56657,0.24188548,0.44609398,0.32571924,0.3833975,0.37342316,0.40643457,0.44398835,0.2345845,0.30586296,0.25088975,0.36417827,0.49496275,0.2726817,0.5031321,0.23087616,0.27327836,0.29849643,0.19719993,0.33608824,0.4222369,0.32366234,0.5775486,0.23827854,0.38732755,0.57907164,0.41763636,0.32947782,0.587363,0.5202253,0.35666347,0.31185982,0.50586957,0.3607667,0.45217544,0.57895637,0.26512632,0.30889004,0.20945704,0.19421539,0.38749915,0.33983028,0.4409039,0.27900428,0.45955005,0.34487978,0.34798542,0.34656698,0.44043416,0.42117912,0.32160473,0.42178243,0.26286376,0.32100153,0.3417381,0.42362922,0.2804467,0.25472426,0.34035373,0.38293537,0.18800317,0.3921219,0.33763573,0.1461318,0.40047473,0.25203586,0.24968454,0.387137,0.41961324,0.45361465,0.11683926,0.27974257,0.3412969,0.34870416,0.37789348,0.4044112,0.32080844,0.20830888,0.21243794,0.16592656,0.27147648,0.3130358,0.3130395,0.23416698,0.21046379,0.42490697,0.24797787,0.37501165,0.2599428,0.41860548,0.111516014,0.31562224,0.3399217,0.22694534,0.46343917,0.30135456,0.32092682,0.35110444,0.24680877,0.24268997,0.2854002,0.23978442,0.30446988,0.3528306,0.18670382,0.1955065,0.30005568,0.5510831,0.39059716,0.6099372,0.4218803,0.49457315,0.3311926,0.2680837,0.21853288,0.17293641,0.1834411,0.27937627,0.4422722,0.18304123,0.3079953,0.54986787
0.46708953,0.4998915,0.39846897,0.45482117,0.5347163,0.69323367,0.49708992,0.7155167,0.5488162,1.0,0.47975025,0.5360477,0.43198156,0.4116445,0.47195774,0.30406806,0.5888378,0.51465774,0.69598246,0.56642497,0.50980145,0.50201786,0.47911727,0.62249804,0.5193526,0.31986693,0.45966753,0.6698154,0.59163535,0.3608977,0.5071259,0.62226415,0.6458076,0.5990016,0.25849354,0.60881644,0.45314038,0.41124955,0.5962592,0.43428385,0.5580089,0.42349395,0.62024957,0.45792115,0.7195791,0.5890366,0.4505313,0.6416865,0.34701133,0.6129175,0.3925156,0.51048756,0.4209517,0.6618081,0.497822,0.64626396,0.3555546,0.55045116,0.52616656,0.549742,0.45576903,0.5247785,0.5267699,0.5992155,0.70420384,0.5006567,0.4088474,0.5723162,0.674446,0.51865387,0.3969128,0.47033644,0.62222445,0.4854658,0.63401276,0.60608786,0.55461353,0.5317037,0.5883065,0.380533,0.54580176,0.6719479,0.5976626,0.4672101,0.3590128,0.3852629,0.5282913,0.32206815,0.65418404,0.4812549,0.4186377,0.61914694,0.47582617,0.4023929,0.5711862,0.6436959,0.38385877,0.74252236,0.3386231,0.40189576,0.7708163,0.52895737,0.45740753,0.37294292,0.47308218,0.38495675,0.5882477,0.47432122,0.48217547,0.6180649,0.41652226,0.50479954,0.50243986,0.3863872,0.47072917,0.572387,0.45751947,0.60590255,0.61479187,0.5466018,0.34607708,0.2860359,0.4129011,0.30561277,0.4085095,0.373592,0.2485994,0.6391072,0.30419347,0.3274738,0.5180567,0.37887704,0.35110417,0.45640486,0.6024123,0.47370297,0.6362903,0.3657749,0.4299854,0.48659682,0.58202714,0.4232315,0.39989197,0.51461214,0.521672,0.60887784,0.3997734,0.36745724,0.40775618,0.37905627,0.39193937,0.6239381,0.36415124,0.59680724,0.41429147
